UW Fixed Saver 23,DD,23 Yorkshire,28.422,5.592,27.403,24.731,51.420,31.379,8.513
UW Fixed Saver 23,CC,10 Eastern,27.631,5.911,16.521,27.663,45.540,36.828,7.687
UW Fixed Saver 23,CC,11 East Midlands,27.549,5.878,22.992,26.563,52.744,34.710,8.505
UW Fixed Saver 23,CC,12 London,29.387,6.021,12.727,27.891,39.593,36.671,8.375
UW Fixed Saver 23,CC,13 Manweb,32.285,6.048,39.478,26.529,63.582,30.388,14.002
UW Fixed Saver 23,CC,14 Midlands,29.962,5.914,29.392,26.609,56.066,34.276,8.603
UW Fixed Saver 23,CC,15 Northern,32.584,5.873,35.495,25.811,59.752,29.962,13.553
UW Fixed Saver 23,CC,16 Norweb,27.072,6.011,23.554,27.033,53.245,30.966,13.720
UW Fixed Saver 23,CC,17 Scottish Hydro,29.826,5.945,33.999,27.053,59.664,30.428,15.341
UW Fixed Saver 23,CC,18 Scottish Power,29.757,5.934,36.527,25.463,62.118,28.939,14.380
UW Fixed Saver 23,CC,19 Seeboard,30.431,5.962,23.034,27.835,49.341,36.960,7.551
UW Fixed Saver 23,CC,20 Southern,30.573,6.083,25.670,27.366,52.065,34.853,8.648
UW Fixed Saver 23,CC,21 Swalec,29.662,6.077,29.102,27.139,56.300,34.917,8.876
UW Fixed Saver 23,CC,22 Sweb,30.376,6.115,34.050,27.083,60.099,34.907,8.683
UW Fixed Saver 23,CC,23 Yorkshire,32.606,5.894,33.911,25.958,57.953,33.070,8.933
UW Fixed Saver 37,DD,10 Eastern,23.411,5.934,41.896,24.465,42.292,35.598,5.322
UW Fixed Saver 37,DD,11 East Midlands,23.460,5.834,47.666,23.234,47.404,33.892,5.134
UW Fixed Saver 37,DD,12 London,23.951,5.857,33.082,25.400,33.000,36.289,6.437
UW Fixed Saver 37,DD,13 Manweb,23.871,6.254,58.132,23.785,57.948,31.894,8.843
UW Fixed Saver 37,DD,14 Midlands,23.638,5.974,54.060,23.025,54.063,33.768,4.871
UW Fixed Saver 37,DD,15 Northern,23.699,6.031,62.142,22.220,61.837,30.786,7.346
UW Fixed Saver 37,DD,16 Norweb,23.723,5.920,43.033,24.303,42.815,33.046,8.538
UW Fixed Saver 37,DD,17 Scottish Hydro,23.723,6.096,52.504,23.811,53.408,30.447,11.145
UW Fixed Saver 37,DD,18 Scottish Power,23.756,6.018,54.592,23.165,55.526,31.362,8.190
UW Fixed Saver 37,DD,19 Seeboard,23.373,6.053,48.559,24.088,48.918,34.814,5.452
UW Fixed Saver 37,DD,20 Southern,23.288,6.039,54.693,23.177,54.936,33.301,5.517
UW Fixed Saver 37,DD,21 Swalec,23.784,6.209,54.540,24.043,54.073,34.358,6.076
UW Fixed Saver 37,DD,22 Sweb,23.381,6.279,58.351,23.798,58.884,33.792,6.467
UW Fixed Saver 37,DD,23 Yorkshire,23.690,6.049,58.540,22.758,58.405,33.425,4.648
UW Fixed Saver 37,CC,10 Eastern,28.716,6.246,48.141,25.691,48.116,37.335,5.689
UW Fixed Saver 37,CC,11 East Midlands,28.719,6.146,54.037,24.460,53.995,35.629,5.501
UW Fixed Saver 37,CC,12 London,28.708,6.169,38.130,26.626,38.124,38.026,6.804
UW Fixed Saver 37,CC,13 Manweb,28.713,6.566,64.590,25.011,64.541,33.631,9.210
UW Fixed Saver 37,CC,14 Midlands,28.713,6.286,60.615,24.251,60.563,35.505,5.238
UW Fixed Saver 37,CC,15 Northern,28.711,6.343,69.127,23.446,69.061,32.523,7.713
UW Fixed Saver 37,CC,16 Norweb,28.716,6.232,48.935,25.529,48.908,34.783,8.905
UW Fixed Saver 37,CC,17 Scottish Hydro,28.716,6.408,58.889,25.037,58.845,32.184,11.512
UW Fixed Saver 37,CC,18 Scottish Power,28.716,6.330,60.949,24.391,60.897,33.099,8.557
UW Fixed Saver 37,CC,19 Seeboard,28.716,6.365,55.187,25.314,55.152,36.551,5.819
UW Fixed Saver 37,CC,20 Southern,28.705,6.351,61.659,24.403,61.609,35.038,5.884
UW Fixed Saver 37,CC,21 Swalec,28.700,6.521,60.968,25.269,60.919,36.095,6.443
UW Fixed Saver 37,CC,22 Sweb,28.694,6.591,65.420,25.024,65.363,35.529,6.834
UW Fixed Saver 37,CC,23 Yorkshire,28.713,6.361,65.305,23.984,65.245,35.162,5.015
UW Fixed Saver 36,DD,10 Eastern,23.411,5.894,41.896,24.296,42.292,35.388,5.322
UW Fixed Saver 36,DD,11 East Midlands,23.460,5.782,47.666,23.015,47.404,33.632,5.134
UW Fixed Saver 36,DD,12 London,23.951,5.870,33.082,25.458,33.000,36.306,6.437
UW Fixed Saver 36,DD,13 Manweb,23.871,6.206,58.132,23.580,57.948,31.648,8.843
UW Fixed Saver 36,DD,14 Midlands,23.638,5.919,54.060,22.796,54.063,33.498,4.871
UW Fixed Saver 36,DD,15 Northern,23.699,6.028,62.142,22.206,61.837,30.731,7.346
UW Fixed Saver 36,DD,16 Norweb,23.723,5.913,43.033,24.273,42.815,32.975,8.538
UW Fixed Saver 36,DD,17 Scottish Hydro,23.723,6.071,52.504,23.707,53.408,30.302,11.145
UW Fixed Saver 36,DD,18 Scottish Power,23.756,5.919,54.592,22.744,55.526,30.900,8.190
UW Fixed Saver 36,DD,19 Seeboard,23.373,5.993,48.559,23.839,48.918,34.524,5.452
UW Fixed Saver 36,DD,20 Southern,23.288,5.946,54.693,22.783,54.936,32.866,5.517
UW Fixed Saver 36,DD,21 Swalec,23.784,6.120,54.540,23.663,54.073,33.937,6.076
UW Fixed Saver 36,DD,22 Sweb,23.381,6.234,58.351,23.606,58.884,33.559,6.467
UW Fixed Saver 36,DD,23 Yorkshire,23.690,5.952,58.540,22.348,58.405,32.974,4.648
UW Fixed Saver 36,CC,10 Eastern,28.716,6.206,48.141,25.522,48.116,37.125,5.689
UW Fixed Saver 36,CC,11 East Midlands,28.719,6.094,54.037,24.241,53.995,35.369,5.501
UW Fixed Saver 36,CC,12 London,28.708,6.182,38.130,26.684,38.124,38.043,6.804
UW Fixed Saver 36,CC,13 Manweb,28.713,6.518,64.590,24.806,64.541,33.385,9.210
UW Fixed Saver 36,CC,14 Midlands,28.713,6.231,60.615,24.022,60.563,35.235,5.238
UW Fixed Saver 36,CC,15 Northern,28.711,6.340,69.127,23.432,69.061,32.468,7.713
UW Fixed Saver 36,CC,16 Norweb,28.716,6.225,48.935,25.499,48.908,34.712,8.905
UW Fixed Saver 36,CC,17 Scottish Hydro,28.716,6.383,58.889,24.933,58.845,32.039,11.512
UW Fixed Saver 36,CC,18 Scottish Power,28.716,6.231,60.949,23.970,60.897,32.637,8.557
UW Fixed Saver 36,CC,19 Seeboard,28.716,6.305,55.187,25.065,55.152,36.261,5.819
UW Fixed Saver 36,CC,20 Southern,28.705,6.258,61.659,24.009,61.609,34.603,5.884
UW Fixed Saver 36,CC,21 Swalec,28.700,6.432,60.968,24.889,60.919,35.674,6.443
UW Fixed Saver 36,CC,22 Sweb,28.694,6.546,65.420,24.832,65.363,35.296,6.834
UW Fixed Saver 36,CC,23 Yorkshire,28.713,6.264,65.305,23.574,65.245,34.711,5.015
UW Fixed Saver 22,DD,10 Eastern,32.599,5.609,20.143,26.436,52.402,35.137,7.267
UW Fixed Saver 22,DD,11 East Midlands,32.599,5.576,26.513,25.336,58.758,33.019,8.085
UW Fixed Saver 22,DD,12 London,38.073,5.719,20.382,26.664,47.173,34.980,7.955
UW Fixed Saver 22,DD,13 Manweb,43.553,5.746,48.443,25.302,69.717,28.697,13.582
UW Fixed Saver 22,DD,14 Midlands,38.076,5.612,35.486,25.382,62.247,32.585,8.183
UW Fixed Saver 22,DD,15 Northern,43.556,5.571,43.901,24.584,65.175,28.271,13.133
UW Fixed Saver 22,DD,16 Norweb,32.593,5.709,27.565,25.806,59.812,29.275,13.300
UW Fixed Saver 22,DD,17 Scottish Hydro,38.076,5.643,40.270,25.826,67.020,28.737,14.921
UW Fixed Saver 22,DD,18 Scottish Power,38.076,5.632,42.842,24.236,69.591,27.248,13.960
UW Fixed Saver 22,DD,19 Seeboard,38.073,5.660,29.015,26.608,55.787,35.269,7.131
UW Fixed Saver 22,DD,20 Southern,38.070,5.781,31.305,26.139,58.068,33.162,8.228
UW Fixed Saver 22,DD,21 Swalec,38.068,5.775,35.344,25.912,62.104,33.226,8.456
UW Fixed Saver 22,DD,22 Sweb,38.065,5.813,39.601,25.856,66.359,33.216,8.263
UW Fixed Saver 22,DD,23 Yorkshire,43.556,5.592,42.536,24.731,63.814,31.379,8.513
UW Fixed Saver 22,CC,10 Eastern,37.285,5.911,26.174,27.663,57.934,36.828,7.687
UW Fixed Saver 22,CC,11 East Midlands,37.203,5.878,32.645,26.563,65.138,34.710,8.505
UW Fixed Saver 22,CC,12 London,41.781,6.021,25.120,27.891,51.987,36.671,8.375
UW Fixed Saver 22,CC,13 Manweb,47.419,6.048,54.611,26.529,75.976,30.388,14.002
UW Fixed Saver 22,CC,14 Midlands,42.356,5.914,41.785,26.609,68.460,34.276,8.603
UW Fixed Saver 22,CC,15 Northern,47.718,5.873,50.628,25.811,72.146,29.962,13.553
UW Fixed Saver 22,CC,16 Norweb,36.726,6.011,33.207,27.033,65.639,30.966,13.720
UW Fixed Saver 22,CC,17 Scottish Hydro,42.220,5.945,46.392,27.053,72.058,30.428,15.341
UW Fixed Saver 22,CC,18 Scottish Power,42.151,5.934,48.920,25.463,74.512,28.939,14.380
UW Fixed Saver 22,CC,19 Seeboard,42.825,5.962,35.427,27.835,61.735,36.960,7.551
UW Fixed Saver 22,CC,20 Southern,42.967,6.083,38.063,27.366,64.459,34.853,8.648
UW Fixed Saver 22,CC,21 Swalec,42.056,6.077,41.495,27.139,68.694,34.917,8.876
UW Fixed Saver 22,CC,22 Sweb,42.770,6.115,46.443,27.083,72.493,34.907,8.683
UW Fixed Saver 22,CC,23 Yorkshire,47.740,5.894,49.044,25.958,70.347,33.070,8.933
UW Fixed 37,DD,10 Eastern,27.325,5.918,45.810,24.431,46.206,35.541,5.315
UW Fixed 37,DD,11 East Midlands,27.374,5.825,51.580,23.240,51.318,33.933,5.155
UW Fixed 37,DD,12 London,27.865,5.829,36.996,25.275,36.914,36.076,6.388
UW Fixed 37,DD,13 Manweb,27.785,6.456,62.046,24.685,61.862,32.819,8.878
UW Fixed 37,DD,14 Midlands,27.552,5.928,57.974,22.812,57.977,33.532,4.864
UW Fixed 37,DD,15 Northern,27.613,5.985,66.056,22.046,65.751,30.531,7.281
UW Fixed 37,DD,16 Norweb,27.637,5.980,46.947,24.604,46.729,33.400,8.598
UW Fixed 37,DD,17 Scottish Hydro,27.637,6.147,56.418,24.114,57.322,30.839,11.313
UW Fixed 37,DD,18 Scottish Power,27.670,5.980,58.506,23.046,59.440,31.285,8.241
UW Fixed 37,DD,19 Seeboard,27.287,6.007,52.473,23.929,52.832,34.614,5.434
UW Fixed 37,DD,20 Southern,27.202,6.016,58.607,23.140,58.850,33.458,5.629
UW Fixed 37,DD,21 Swalec,27.698,6.171,58.454,23.830,57.987,34.138,6.076
UW Fixed 37,DD,22 Sweb,27.295,6.244,62.265,23.678,62.798,33.624,6.440
UW Fixed 37,DD,23 Yorkshire,27.604,6.011,62.454,22.649,62.319,33.411,4.694
UW Fixed 37,CC,10 Eastern,32.630,6.230,52.055,25.657,52.030,37.278,5.682
UW Fixed 37,CC,11 East Midlands,32.633,6.137,57.951,24.466,57.909,35.670,5.522
UW Fixed 37,CC,12 London,32.622,6.141,42.044,26.501,42.038,37.813,6.755
UW Fixed 37,CC,13 Manweb,32.627,6.768,68.504,25.911,68.455,34.556,9.245
UW Fixed 37,CC,14 Midlands,32.627,6.240,64.529,24.038,64.477,35.269,5.231
UW Fixed 37,CC,15 Northern,32.625,6.297,73.041,23.272,72.975,32.268,7.648
UW Fixed 37,CC,16 Norweb,32.630,6.292,52.849,25.830,52.822,35.137,8.965
UW Fixed 37,CC,17 Scottish Hydro,32.630,6.459,62.803,25.340,62.759,32.576,11.680
UW Fixed 37,CC,18 Scottish Power,32.630,6.292,64.863,24.272,64.811,33.022,8.608
UW Fixed 37,CC,19 Seeboard,32.630,6.319,59.101,25.155,59.066,36.351,5.801
UW Fixed 37,CC,20 Southern,32.619,6.328,65.573,24.366,65.523,35.195,5.996
UW Fixed 37,CC,21 Swalec,32.614,6.483,64.882,25.056,64.833,35.875,6.443
UW Fixed 37,CC,22 Sweb,32.608,6.556,69.334,24.904,69.277,35.361,6.807
UW Fixed 37,CC,23 Yorkshire,32.627,6.323,69.219,23.875,69.159,35.148,5.061
UW Fixed 23,DD,10 Eastern,24.119,5.609,11.663,26.436,43.922,35.137,7.267
UW Fixed 23,DD,11 East Midlands,24.119,5.576,18.033,25.336,50.278,33.019,8.085
UW Fixed 23,DD,12 London,29.593,5.719,11.902,26.664,38.693,34.980,7.955
UW Fixed 23,DD,13 Manweb,35.073,5.746,39.963,25.302,61.237,28.697,13.582
UW Fixed 23,DD,14 Midlands,29.596,5.612,27.006,25.382,53.767,32.585,8.183
UW Fixed 23,DD,15 Northern,35.076,5.571,35.421,24.584,56.695,28.271,13.133
UW Fixed 23,DD,16 Norweb,24.113,5.709,19.085,25.806,51.332,29.275,13.300
UW Fixed 23,DD,17 Scottish Hydro,29.596,5.643,31.790,25.826,58.540,28.737,14.921
UW Fixed 23,DD,18 Scottish Power,29.596,5.632,34.362,24.236,61.111,27.248,13.960
UW Fixed 23,DD,19 Seeboard,29.593,5.660,20.535,26.608,47.307,35.269,7.131
UW Fixed 23,DD,20 Southern,29.590,5.781,22.825,26.139,49.588,33.162,8.228
UW Fixed 23,DD,21 Swalec,29.588,5.775,26.864,25.912,53.624,33.226,8.456
UW Fixed 23,DD,22 Sweb,29.585,5.813,31.121,25.856,57.879,33.216,8.263
UW Fixed 23,DD,23 Yorkshire,35.076,5.592,34.056,24.731,55.334,31.379,8.513
UW Fixed 23,CC,10 Eastern,28.805,5.911,17.694,27.663,49.454,36.828,7.687
UW Fixed 23,CC,11 East Midlands,28.723,5.878,24.165,26.563,56.658,34.710,8.505
UW Fixed 23,CC,12 London,33.301,6.021,16.640,27.891,43.507,36.671,8.375
UW Fixed 23,CC,13 Manweb,38.939,6.048,46.131,26.529,67.496,30.388,14.002
UW Fixed 23,CC,14 Midlands,33.876,5.914,33.305,26.609,59.980,34.276,8.603
UW Fixed 23,CC,15 Northern,39.238,5.873,42.148,25.811,63.666,29.962,13.553
UW Fixed 23,CC,16 Norweb,28.246,6.011,24.727,27.033,57.159,30.966,13.720
UW Fixed 23,CC,17 Scottish Hydro,33.740,5.945,37.912,27.053,63.578,30.428,15.341
UW Fixed 23,CC,18 Scottish Power,33.671,5.934,40.440,25.463,66.032,28.939,14.380
UW Fixed 23,CC,19 Seeboard,34.345,5.962,26.947,27.835,53.255,36.960,7.551
UW Fixed 23,CC,20 Southern,34.487,6.083,29.583,27.366,55.979,34.853,8.648
UW Fixed 23,CC,21 Swalec,33.576,6.077,33.015,27.139,60.214,34.917,8.876
UW Fixed 23,CC,22 Sweb,34.290,6.115,37.963,27.083,64.013,34.907,8.683
UW Fixed 23,CC,23 Yorkshire,39.260,5.894,40.564,25.958,61.867,33.070,8.933
UW Fixed 35,DD,10 Eastern,27.325,5.889,45.810,24.308,46.206,35.394,5.315
UW Fixed 35,DD,11 East Midlands,27.374,5.803,51.580,23.146,51.318,33.815,5.155
UW Fixed 35,DD,12 London,27.865,5.832,36.996,25.317,36.914,36.094,6.388
UW Fixed 35,DD,13 Manweb,27.785,6.227,62.046,23.712,61.862,31.822,8.878
UW Fixed 35,DD,14 Midlands,27.552,5.914,57.974,22.809,57.977,33.505,4.864
UW Fixed 35,DD,15 Northern,27.613,5.988,66.056,22.061,65.751,30.522,7.281
UW Fixed 35,DD,16 Norweb,27.637,5.951,46.947,24.481,46.729,33.253,8.598
UW Fixed 35,DD,17 Scottish Hydro,27.637,6.148,56.418,24.091,57.322,30.792,11.313
UW Fixed 35,DD,18 Scottish Power,27.670,5.951,58.506,22.923,59.440,31.138,8.241
UW Fixed 35,DD,19 Seeboard,27.287,5.978,52.473,23.806,52.832,34.467,5.434
UW Fixed 35,DD,20 Southern,27.202,6.045,58.607,23.268,58.850,33.562,5.629
UW Fixed 35,DD,21 Swalec,27.698,6.122,58.454,23.707,57.987,33.991,6.076
UW Fixed 35,DD,22 Sweb,27.295,6.215,62.265,23.555,62.798,33.477,6.440
UW Fixed 35,DD,23 Yorkshire,27.604,6.000,62.454,22.603,62.319,33.341,4.694
UW Fixed 35,CC,10 Eastern,32.630,6.201,52.055,25.534,52.030,37.131,5.682
UW Fixed 35,CC,11 East Midlands,32.633,6.115,57.951,24.372,57.909,35.552,5.522
UW Fixed 35,CC,12 London,32.622,6.144,42.044,26.543,42.038,37.831,6.755
UW Fixed 35,CC,13 Manweb,32.627,6.539,68.504,24.938,68.455,33.559,9.245
UW Fixed 35,CC,14 Midlands,32.627,6.226,64.529,24.035,64.477,35.242,5.231
UW Fixed 35,CC,15 Northern,32.625,6.300,73.041,23.287,72.975,32.259,7.648
UW Fixed 35,CC,16 Norweb,32.630,6.263,52.849,25.707,52.822,34.990,8.965
UW Fixed 35,CC,17 Scottish Hydro,32.630,6.460,62.803,25.317,62.759,32.529,11.680
UW Fixed 35,CC,18 Scottish Power,32.630,6.263,64.863,24.149,64.811,32.875,8.608
UW Fixed 35,CC,19 Seeboard,32.630,6.290,59.101,25.032,59.066,36.204,5.801
UW Fixed 35,CC,20 Southern,32.619,6.357,65.573,24.494,65.523,35.299,5.996
UW Fixed 35,CC,21 Swalec,32.614,6.434,64.882,24.933,64.833,35.728,6.443
UW Fixed 35,CC,22 Sweb,32.608,6.527,69.334,24.781,69.277,35.214,6.807
UW Fixed 35,CC,23 Yorkshire,32.627,6.312,69.219,23.829,69.159,35.078,5.061
UW Fixed 21,DD,10 Eastern,32.599,5.609,20.143,26.436,52.402,35.137,7.267
UW Fixed 21,DD,11 East Midlands,32.599,5.576,26.513,25.336,58.758,33.019,8.085
UW Fixed 21,DD,12 London,38.073,5.719,20.382,26.664,47.173,34.980,7.955
UW Fixed 21,DD,13 Manweb,43.553,5.746,48.443,25.302,69.717,28.697,13.582
UW Fixed 21,DD,14 Midlands,38.076,5.612,35.486,25.382,62.247,32.585,8.183
UW Fixed 21,DD,15 Northern,43.556,5.571,43.901,24.584,65.175,28.271,13.133
UW Fixed 21,DD,16 Norweb,32.593,5.709,27.565,25.806,59.812,29.275,13.300
UW Fixed 21,DD,17 Scottish Hydro,38.076,5.643,40.270,25.826,67.020,28.737,14.921
UW Fixed 21,DD,18 Scottish Power,38.076,5.632,42.842,24.236,69.591,27.248,13.960
UW Fixed 21,DD,19 Seeboard,38.073,5.660,29.015,26.608,55.787,35.269,7.131
UW Fixed 21,DD,20 Southern,38.070,5.781,31.305,26.139,58.068,33.162,8.228
UW Fixed 21,DD,21 Swalec,38.068,5.775,35.344,25.912,62.104,33.226,8.456
UW Fixed 21,DD,22 Sweb,38.065,5.813,39.601,25.856,66.359,33.216,8.263
UW Fixed 21,DD,23 Yorkshire,43.556,5.592,42.536,24.731,63.814,31.379,8.513
UW Fixed 21,CC,10 Eastern,37.285,5.911,26.174,27.663,57.934,36.828,7.687
UW Fixed 21,CC,11 East Midlands,37.203,5.878,32.645,26.563,65.138,34.710,8.505
UW Fixed 21,CC,12 London,41.781,6.021,25.120,27.891,51.987,36.671,8.375
UW Fixed 21,CC,13 Manweb,47.419,6.048,54.611,26.529,75.976,30.388,14.002
UW Fixed 21,CC,14 Midlands,42.356,5.914,41.785,26.609,68.460,34.276,8.603
UW Fixed 21,CC,15 Northern,47.718,5.873,50.628,25.811,72.146,29.962,13.553
UW Fixed 21,CC,16 Norweb,36.726,6.011,33.207,27.033,65.639,30.966,13.720
UW Fixed 21,CC,17 Scottish Hydro,42.220,5.945,46.392,27.053,72.058,30.428,15.341
UW Fixed 21,CC,18 Scottish Power,42.151,5.934,48.920,25.463,74.512,28.939,14.380
UW Fixed 21,CC,19 Seeboard,42.825,5.962,35.427,27.835,61.735,36.960,7.551
UW Fixed 21,CC,20 Southern,42.967,6.083,38.063,27.366,64.459,34.853,8.648
UW Fixed 21,CC,21 Swalec,42.056,6.077,41.495,27.139,68.694,34.917,8.876
UW Fixed 21,CC,22 Sweb,42.770,6.115,46.443,27.083,72.493,34.907,8.683
UW Fixed 21,CC,23 Yorkshire,47.740,5.894,49.044,25.958,70.347,33.070,8.933
UW Fixed Saver 34,DD,10 Eastern,23.411,5.839,41.896,24.066,42.292,35.114,5.322
UW Fixed Saver 34,DD,11 East Midlands,23.460,5.727,47.666,22.785,47.404,33.358,5.134
UW Fixed Saver 34,DD,12 London,23.951,5.815,33.082,25.228,33.000,36.032,6.437
UW Fixed Saver 34,DD,13 Manweb,23.871,6.151,58.132,23.350,57.948,31.374,8.843
UW Fixed Saver 34,DD,14 Midlands,23.638,5.864,54.060,22.566,54.063,33.224,4.871
UW Fixed Saver 34,DD,15 Northern,23.699,5.973,62.142,21.976,61.837,30.457,7.346
UW Fixed Saver 34,DD,16 Norweb,23.723,5.858,43.033,24.043,42.815,32.701,8.538
UW Fixed Saver 34,DD,17 Scottish Hydro,23.723,6.016,52.504,23.477,53.408,30.028,11.145
UW Fixed Saver 34,DD,18 Scottish Power,23.756,5.864,54.592,22.514,55.526,30.626,8.190
UW Fixed Saver 34,DD,19 Seeboard,23.373,5.938,48.559,23.609,48.918,34.250,5.452
UW Fixed Saver 34,DD,20 Southern,23.288,5.891,54.693,22.553,54.936,32.592,5.517
UW Fixed Saver 34,DD,21 Swalec,23.784,6.065,54.540,23.433,54.073,33.663,6.076
UW Fixed Saver 34,DD,22 Sweb,23.381,6.179,58.351,23.376,58.884,33.285,6.467
UW Fixed Saver 34,DD,23 Yorkshire,23.690,5.897,58.540,22.118,58.405,32.700,4.648
UW Fixed Saver 34,CC,10 Eastern,28.716,6.102,48.141,25.081,48.116,36.599,5.689
UW Fixed Saver 34,CC,11 East Midlands,28.719,5.990,54.037,23.800,53.995,34.843,5.501
UW Fixed Saver 34,CC,12 London,28.708,6.078,38.130,26.243,38.124,37.517,6.804
UW Fixed Saver 34,CC,13 Manweb,28.713,6.414,64.590,24.365,64.541,32.859,9.210
UW Fixed Saver 34,CC,14 Midlands,28.713,6.127,60.615,23.581,60.563,34.709,5.238
UW Fixed Saver 34,CC,15 Northern,28.711,6.236,69.127,22.991,69.061,31.942,7.713
UW Fixed Saver 34,CC,16 Norweb,28.716,6.121,48.935,25.058,48.908,34.186,8.905
UW Fixed Saver 34,CC,17 Scottish Hydro,28.716,6.279,58.889,24.492,58.845,31.513,11.512
UW Fixed Saver 34,CC,18 Scottish Power,28.716,6.127,60.949,23.529,60.897,32.111,8.557
UW Fixed Saver 34,CC,19 Seeboard,28.716,6.201,55.187,24.624,55.152,35.735,5.819
UW Fixed Saver 34,CC,20 Southern,28.705,6.154,61.659,23.568,61.609,34.077,5.884
UW Fixed Saver 34,CC,21 Swalec,28.700,6.328,60.968,24.448,60.919,35.148,6.443
UW Fixed Saver 34,CC,22 Sweb,28.694,6.442,65.420,24.391,65.363,34.770,6.834
UW Fixed Saver 34,CC,23 Yorkshire,28.713,6.160,65.305,23.133,65.245,34.185,5.015
UW Fixed Saver 20,DD,10 Eastern,18.509,5.609,6.054,26.436,35.572,35.137,7.267
UW Fixed Saver 20,DD,11 East Midlands,18.509,5.576,12.424,25.336,41.928,33.019,8.085
UW Fixed Saver 20,DD,12 London,21.243,5.719,3.553,26.664,30.343,34.980,7.955
UW Fixed Saver 20,DD,13 Manweb,23.983,5.746,28.874,25.302,52.887,28.697,13.582
UW Fixed Saver 20,DD,14 Midlands,21.246,5.612,18.657,25.382,45.417,32.585,8.183
UW Fixed Saver 20,DD,15 Northern,23.986,5.571,24.332,24.584,48.345,28.271,13.133
UW Fixed Saver 20,DD,16 Norweb,18.503,5.709,13.476,25.806,42.982,29.275,13.300
UW Fixed Saver 20,DD,17 Scottish Hydro,21.246,5.643,23.441,25.826,50.190,28.737,14.921
UW Fixed Saver 20,DD,18 Scottish Power,21.246,5.632,26.013,24.236,52.761,27.248,13.960
UW Fixed Saver 20,DD,19 Seeboard,21.243,5.660,12.186,26.608,38.957,35.269,7.131
UW Fixed Saver 20,DD,20 Southern,21.240,5.781,14.476,26.139,41.238,33.162,8.228
UW Fixed Saver 20,DD,21 Swalec,21.238,5.775,18.515,25.912,45.274,33.226,8.456
UW Fixed Saver 20,DD,22 Sweb,21.235,5.813,22.772,25.856,49.529,33.216,8.263
UW Fixed Saver 20,DD,23 Yorkshire,23.986,5.592,22.967,24.731,46.984,31.379,8.513
UW Fixed Saver 20,CC,10 Eastern,22.640,5.911,11.541,27.663,40.525,36.828,7.687
UW Fixed Saver 20,CC,11 East Midlands,22.550,5.878,18.005,26.563,47.746,34.710,8.505
UW Fixed Saver 20,CC,12 London,24.379,6.021,7.736,27.891,34.565,36.671,8.375
UW Fixed Saver 20,CC,13 Manweb,27.268,6.048,34.482,26.529,58.549,30.388,14.002
UW Fixed Saver 20,CC,14 Midlands,24.953,5.914,24.404,26.609,51.027,34.276,8.603
UW Fixed Saver 20,CC,15 Northern,27.567,5.873,30.501,25.811,54.714,29.962,13.553
UW Fixed Saver 20,CC,16 Norweb,22.050,6.011,18.558,27.033,48.212,30.966,13.720
UW Fixed Saver 20,CC,17 Scottish Hydro,24.832,5.945,29.019,27.053,54.633,30.428,15.341
UW Fixed Saver 20,CC,18 Scottish Power,24.749,5.934,31.539,25.463,57.049,28.939,14.380
UW Fixed Saver 20,CC,19 Seeboard,25.438,5.962,18.059,27.835,44.325,36.960,7.551
UW Fixed Saver 20,CC,20 Southern,25.584,6.083,20.692,27.366,47.042,34.853,8.648
UW Fixed Saver 20,CC,21 Swalec,24.651,6.077,24.112,27.139,51.265,34.917,8.876
UW Fixed Saver 20,CC,22 Sweb,25.379,6.115,29.070,27.083,55.073,34.907,8.683
UW Fixed Saver 20,CC,23 Yorkshire,27.588,5.894,28.917,25.958,52.922,33.070,8.933
UW Fixed Saver 21,DD,10 Eastern,31.425,5.609,18.970,26.436,48.488,35.137,7.267
UW Fixed Saver 21,DD,11 East Midlands,31.425,5.576,25.340,25.336,54.844,33.019,8.085
UW Fixed Saver 21,DD,12 London,34.159,5.719,16.469,26.664,43.259,34.980,7.955
UW Fixed Saver 21,DD,13 Manweb,36.899,5.746,41.790,25.302,65.803,28.697,13.582
UW Fixed Saver 21,DD,14 Midlands,34.162,5.612,31.573,25.382,58.333,32.585,8.183
UW Fixed Saver 21,DD,15 Northern,36.902,5.571,37.248,24.584,61.261,28.271,13.133
UW Fixed Saver 21,DD,16 Norweb,31.419,5.709,26.392,25.806,55.898,29.275,13.300
UW Fixed Saver 21,DD,17 Scottish Hydro,34.162,5.643,36.357,25.826,63.106,28.737,14.921
UW Fixed Saver 21,DD,18 Scottish Power,34.162,5.632,38.929,24.236,65.677,27.248,13.960
UW Fixed Saver 21,DD,19 Seeboard,34.159,5.660,25.102,26.608,51.873,35.269,7.131
UW Fixed Saver 21,DD,20 Southern,34.156,5.781,27.392,26.139,54.154,33.162,8.228
UW Fixed Saver 21,DD,21 Swalec,34.154,5.775,31.431,25.912,58.190,33.226,8.456
UW Fixed Saver 21,DD,22 Sweb,34.151,5.813,35.688,25.856,62.445,33.216,8.263
UW Fixed Saver 21,DD,23 Yorkshire,36.902,5.592,35.883,24.731,59.900,31.379,8.513
UW Fixed Saver 21,CC,10 Eastern,27.924,5.911,16.825,27.663,44.439,36.828,7.687
UW Fixed Saver 21,CC,11 East Midlands,27.834,5.878,23.289,26.563,51.660,34.710,8.505
UW Fixed Saver 21,CC,12 London,28.293,6.021,11.650,27.891,38.479,36.671,8.375
